운동명,단위체중당에너지소비량,user_id,운동 여부
턱걸이(보통으로),5.0,15651,1
빠르게 걷기,6.0,40931,1
양팔줄당기기(야외운동기구),2.5,79957,0
고블릿 스쿼트,5.5,89639,1
모던댄스,4.8,479,1
볼링,3.0,12548,0
커브스 30분 여성 순환운동,3.5,14763,1
테스트(중구보건소),13.0,90963,1
훌라후프,4.0,28299,1
로드바이크,8.5,56598,1
아쉬탕가 요가,5.0,66483,1
프리테니스,7.0,64754,1
발레(격렬하게),6.8,54985,1
싸이클,7.0,51387,1
백 익스텐션,3.5,17693,1
스쿼트,5.5,10383,1
발레(일반적인),5.0,2547,1
축구연습,7.0,593,1
일립티컬,6.0,66449,1
이클립스,7.0,58084,1
프리스비 얼티메이트,8.0,93284,1
크런치(격렬하게),8.0,44723,1
태보,7.0,14389,1
프롭테라피,3.8,71628,1
탱고,5.5,17764,1
암벽등반,11.0,89491,1
당구,2.5,52756,0
로드바이크,8.5,56598,1
케틀벨,5.5,8977,1
모래주머니 차고 걷기,6.8,23126,1
트램폴린(경쟁적인),4.5,55073,1
하타 요가,2.5,18286,0
맨손 줄넘기,7.0,87272,1
풀업(격렬하게) - 상지(어깨),8.0,31460,1
스케이팅,7.0,36227,1
스포츠댄스,5.5,67318,1
스쿼시,12.0,20371,1
벽 스쿼트,5.0,64644,1
커브스 30분 여성 순환운동,3.5,14763,1
서키트 트레이닝(보통으로),4.3,20151,1
트위스트 런,5.0,33151,1
실내자전거타기,7.0,11270,1
트램폴린(경쟁적인),4.5,55073,1
테니스 복식경기,5.0,63038,1
복근운동(가볍게),2.8,25334,0
점핑운동(레크레이션적인),3.5,1386,1
족구,5.5,78480,1
고정식자전거타기(101~160 Watts),8.8,99030,1
레그 컬,5.0,28170,1
등허리지압기(야외운동기구),2.5,27091,0
어시스트 풀업,5.0,55563,1
로우,5.0,17175,1
크런치(가볍게),3.0,56273,0
헬스(보통으로),5.5,22318,1
해머 컬,5.0,42495,1
딥스,5.5,96683,1
트위스트 런,5.0,33151,1
암워킹,6.0,71882,1
에어로빅,6.0,48869,1
팔굽혀펴기(가볍게),3.0,70216,0
트라이셉스 익스텐션,5.0,48446,1
킥 백,5.0,10923,1
트랙걷기,4.5,3578,1
로드바이크,8.5,56598,1
로우,5.0,17175,1
원 암 덤벨로우,5.0,35849,1
스텝퍼,5.0,57267,1
허리돌리기(야외운동기구),2.5,53619,0
턱걸이(보통으로),5.0,15651,1
고정식자전거타기(90~100 Watts),6.8,22960,1
컨벤셔널 데드리프트,8.0,59050,1
(SUP)서핑,6.0,79763,1
사이드 크런치,4.0,5029,1
고정식자전거타기(90~100 Watts),6.8,22960,1
스텝박스,5.5,56718,1
권투펀칭,6.0,63341,1
킥 백,5.0,10923,1
리버스 팩 덱 플라이,4.0,26858,1
아령들기,5.5,92477,1
달리기/걷기,6.0,859,1
푸쉬업(격렬하게),8.0,82979,1
루마니안 데드리프트,5.0,5815,1
보디빌딩(보통으로),5.0,89841,1
원 암 덤벨로우,5.0,35849,1
런지(격렬하게),8.0,21353,1
세라밴드,3.5,29866,1
박스점프,5.5,3373,1
크런치(가볍게),3.0,56273,0
승마(천천히),3.8,90049,1
서키트 트레이닝(보통으로),4.3,20151,1
트램폴린(레크레이션적인),3.5,242,1
복싱,7.8,58128,1
밸리댄스,4.5,95674,1
킥복싱,5.0,30660,1
배구시합,8.0,36143,1
트라이셉스 익스텐션,5.0,48446,1
맨발걷기,4.5,770,1
누워서 걷기,3.5,45319,1
벽 스쿼트,5.0,64644,1
유도,10.0,86211,1
저항성운동(격렬하게) - 전신,6.0,76127,1
하타 요가,2.5,18286,0
레그 레이즈,5.0,3958,1
제자리 걷기,2.0,26358,0
풀업(보통으로) - 상지(어깨),3.8,38172,1
축구시합,10.0,17841,1
푸쉬업(격렬하게),8.0,82979,1
사이드 레터럴 레이즈,5.0,73329,1
워킹런지,5.5,21086,1
코어운동,4.5,43685,1
사이드 밴드,3.5,42404,1
파워요가,4.0,56037,1
코어운동,4.5,43685,1
재즈댄스,4.8,42583,1
박스점프,5.5,3373,1
허리돌리기(야외운동기구),2.5,53619,0
풀업(보통으로) - 상지(어깨),3.8,38172,1
웨이트운동(가볍게) - 전신,3.5,30237,1
고블릿 스쿼트,5.5,89639,1
수영(접영),11.0,29120,1
골프,4.8,91291,1
마운틴 클라이머,7.0,59977,1
할로우 보디홀드,3.0,10358,0
AB 롤아웃,8.0,65736,1
플랭크,3.8,30370,1
일립티컬,6.0,66449,1
하이킹,6.0,11427,1
스키,6.0,57646,1
점핑운동(레크레이션적인),3.5,1386,1
실내자전거타기,7.0,11270,1
브릿지,3.5,63708,1
천국의계단,8.0,27907,1
버티기,1.0,61985,0
루마니안 데드리프트,5.0,5815,1
"주짓수_시합, 격렬하게",10.3,23246,1
낚시,3.0,85404,0
농구시합,8.0,73128,1
홈트레이닝-유산소운동,7.0,76354,1
탱고,5.5,17764,1
와이드 스쿼트,5.5,93307,1
EMS트레이닝,7.0,1408,1
수상스키,6.0,66726,1
수중 걷기,3.5,98071,1
워킹,4.5,82699,1
플랭크,3.8,30370,1
트램폴린(레크레이션적인),3.5,242,1
고전무용,6.0,90417,1
발레(일반적인),5.0,2547,1
배드민턴 랠리,4.5,5381,1
제자리 걷기,2.0,15828,0
세차,3.0,18438,0
타바타운동,9.0,59175,1
산악mtB,8.0,49392,1
마라톤,9.0,44562,1
버피테스트,7.0,83962,1
점프 버피테스트,8.5,96766,1
로우,5.0,17175,1
고정식자전거타기(보통으로),7.0,49769,1
이클립스,7.0,58084,1
점프 버피테스트,8.5,96766,1
유연체조,3.5,77358,1
윗몸일으키기(격렬하게),8.0,28728,1
검도,6.0,65361,1
국선도,4.5,84358,1
할로우 보디홀드,3.0,10358,0
유연체조,3.5,77358,1
속보,6.0,64508,1
딥스,5.5,96683,1
버피테스트,7.0,83962,1
스쿼트 덤벨 프레스,7.0,17222,1
볼링,3.0,12548,0
버피테스트,7.0,83962,1
코어운동,4.5,43685,1
오리발 수영,7.0,73043,1
패들보드,6.0,44320,1
태보,7.0,14389,1
다트,2.5,8023,0
덤벨 바디 로테이션,5.0,10220,1
체스트 프레스,5.0,48737,1
트라이셉스 푸시 다운,5.0,50082,1
볼링,3.0,12548,0
사이드 크런치,4.0,5029,1
계단오르기,8.0,3255,1
모던댄스,4.8,479,1
포크댄스,7.8,20823,1
와일드 런지,5.5,68450,1
풋살,8.0,30967,1
레그 레이즈,3.4,6736,1
악력기 운동,1.3,19701,0
하체 근력운동,5.0,95392,1
수영(배영),8.0,65186,1
덤벨 프레스,5.0,14330,1
태극권,4.0,86754,1
수영(IM),8.0,9509,1
태극권,4.0,86754,1
런지(격렬하게),8.0,21353,1
하체 근력운동,5.0,95392,1
덤벨 숄더프레스,5.5,60762,1
태권도,10.0,68843,1
벽 스쿼트,5.0,64644,1
산악자전거(보통으로),8.5,84714,1
플로터킥,5.0,1476,1
다트,2.5,8023,0
파워요가,4.0,56037,1
복근운동(격렬하게),8.0,60585,1
"캠프 단체훈련(예, 해병대 캠프 등)",5.0,11019,1
하이킹,6.0,11427,1
댄스스포츠,5.5,63309,1
암워킹,6.0,71882,1
브릿지,3.5,63708,1
런닝머신(빠르게걷기),6.0,82047,1
번지피지오,5.0,52832,1
로프운동,6.0,56436,1
(SUP)서핑,6.0,79763,1
플라멩고,4.5,17560,1
해머 컬,5.0,42495,1
다트,2.5,8023,0
폴댄스,5.5,83423,1
루마니안 데드리프트,5.0,5815,1
딥스,5.5,96683,1
저항성운동(가볍게) - 전신,3.5,88410,1
펜싱,6.0,5382,1
댄스(가볍게),4.5,11687,1
농구슈팅 연습,4.5,13442,1
싸이클론,7.0,31718,1
탁구랠리,4.0,82952,1
트래킹,5.0,78584,1
데드버그,4.0,95961,1
타이치,4.0,89578,1
푸쉬업(격렬하게),8.0,82979,1
덩키킥,7.0,57643,1
맨발걷기,4.5,770,1
윗몸일으키기(보통으로),3.8,61746,1
훌라후프,5.5,56680,1
백 익스텐션,3.5,17693,1
스키,6.0,57646,1
폼롤러,3.0,78061,0
산악자전거 시합,16.0,67663,1
댄스(가볍게),4.5,11687,1
마이마운틴,5.5,87131,1
벽 스쿼트,5.0,64644,1
수영(자유영),6.1,93112,1
스크린골프,4.0,24588,1
웨이트운동(보통으로) - 전신,5.0,76397,1
점프 버피테스트,8.5,96766,1
딥스,5.5,96683,1
덤벨 프레스,5.0,14330,1
세차,3.0,18438,0
턱걸이(격렬하게),8.0,66907,1
원 암 덤벨로우,5.0,35849,1
승마운동기구,5.0,96971,1
프리스비 얼티메이트,8.0,93284,1
수중 에어로빅,4.0,73675,1
턱걸이(보통으로),5.0,15651,1
수영(접영),11.0,29120,1
케이블 크로스 오버,5.0,20085,1
허리돌리기(야외운동기구),2.5,53619,0
EMS트레이닝,7.0,1408,1
로프운동,6.0,56436,1
다이어트 댄스,4.5,65608,1
공중걷기,3.5,83042,1
브릿지,3.5,63708,1
아령들기,5.5,92477,1
슬로우버피(일반적인),5.5,90140,1
레그 프레스,5.0,35237,1
트랙걷기,4.5,3578,1
푸쉬업(보통으로),5.0,31960,1
축구연습,7.0,593,1
유연체조,3.5,77358,1
줌바댄스,5.0,74909,1
복근운동(가볍게),2.8,25334,0
상체 근력운동,5.5,11300,1
복근운동(보통으로),3.8,72798,1
런지(격렬하게),8.0,21353,1
방송댄스,7.0,36936,1
크로스 크런치,4.5,99938,1
유도,10.0,86211,1
폼롤러,3.0,78061,0
풀업(가볍게) - 상지(어깨),2.8,60771,0
수중 에어로빅,4.0,73675,1
당구,2.5,52756,0
벤트 오버 바벨 로우,5.5,61539,1
런닝머신(달리기),9.0,4349,1
스포츠클라이밍,7.0,41432,1
계단내려가기,3.0,11276,0
아쉬탕가 요가,5.0,66483,1
런닝머신(걷기),4.5,39281,1
음파진동기,2.5,18425,0
달리기,7.0,25840,1
에어로빅,6.0,48869,1
원 암 덤벨로우,5.0,35849,1
수영(평영),5.3,59501,1
파워워킹,6.0,35020,1
컨벤셔널 데드리프트,8.0,59050,1
"건강증진 비디오 게임 보통으로(예, 위피트 등)",3.8,46144,1
스쿠버 다이빙,6.0,34722,1
사이드 크런치,4.0,5029,1
헬스(보통으로),5.5,22318,1
유연체조,3.5,77358,1
루마니안 데드리프트,5.0,5815,1
스쿼트 덤벨 프레스,7.0,17222,1
고정식자전거타기(101~160 Watts),8.8,99030,1
태극권,4.0,86754,1
인터벌 런닝,8.0,78277,1
"건강증진 비디오 게임 격렬하게(예, 위피트 등)",7.2,3797,1
스쿼트 덤벨 프레스,7.0,17222,1
스쿠버 다이빙,6.0,34722,1
프리다이빙,7.0,74691,1
사이드 크런치,4.0,5029,1
새천년체조,3.5,6393,1
싸이클론,7.0,31718,1
라켓볼 시합,10.0,29818,1
웨이트운동(격렬하게) - 전신,6.0,70173,1
낚시,3.0,85404,0
댄스(고강도),7.0,28867,1
고정식자전거타기(161~200 Watts),11.0,38988,1
탁구랠리,4.0,82952,1
줄넘기(빠르게),9.0,66209,1
하타 요가,2.5,18286,0
골프,4.8,91291,1
다이어트 댄스,4.5,65608,1
"주짓수_훈련, 연습",5.3,55420,1
마운팅클라이밍,7.0,64198,1
산악자전거 시합,16.0,67663,1
산악자전거(보통으로),8.5,84714,1
승마(빠르게),5.8,79732,1
줌바댄스,5.0,74909,1
스포츠댄스,5.5,67318,1
자유수영,6.0,19855,1
제자리 걷기,2.0,26358,0
레그 레이즈,3.4,6736,1
스티프 레그 데드리프트,8.0,74721,1
양팔벌려 제자리 뛰기(PT체조),3.0,70974,0
로프운동,6.0,56436,1
바벨 스쿼트,6.0,60377,1
저항성운동(격렬하게) - 전신,6.0,76127,1
훌라후프,4.0,28299,1
고전무용,6.0,90417,1
양팔벌려 제자리 뛰기(PT체조),3.0,70974,0
렛 풀 다운,5.0,9213,1
낚시,3.0,85404,0
로프운동,6.0,56436,1
(윈드)서핑,5.0,44954,1
마운팅클라이밍,7.0,64198,1
윗몸일으키기(가볍게),2.8,31150,0
렛풀다운,5.0,34334,1
포크댄스,7.8,20823,1
렛 풀 다운,5.0,9213,1
런지(가볍게),2.8,43307,0
실내자전거타기,7.0,11270,1
달리기,7.0,25840,1
트라이셉스 푸시 다운,5.0,50082,1
딥다라인 댄스,3.0,26837,0
테니스 복식경기,5.0,63038,1
펙덱 플라이,5.5,18680,1
덤벨 플라이,5.5,82911,1
홈트레이닝-유산소운동,7.0,76354,1
프리스비 얼티메이트,8.0,93284,1
폴댄스,5.5,83423,1
파크골프,4.3,19210,1
니킥,5.5,97026,1
태보,7.0,14389,1
수영(자유영),6.1,93112,1
탁구랠리,4.0,82952,1
보디빌딩(격렬하게),6.0,76001,1
승마운동기구,5.0,96971,1
뛰기,7.0,86921,1
트래킹,5.0,78584,1
시티드 로우,5.0,82281,1
"주짓수_훈련, 연습",5.3,55420,1
발레(격렬하게),6.8,54985,1
나디소다나 요가,2.0,52103,0
보디빌딩(가볍게),3.5,29733,1
런닝,7.0,37290,1
108배,2.0,45447,0
씨름,6.0,55831,1
프론트 풀다운,4.0,86279,1
짐볼운동,3.8,43053,1
테스트(중구보건소),13.0,90963,1
스쿼트 덤벨 프레스,7.0,17222,1
수중 걷기,3.5,98071,1
낚시,3.0,85404,0
댄스(고강도),7.0,28867,1
원 암 덤벨로우,5.0,35849,1
스쿼시,12.0,20371,1
트라이셉스 익스텐션,5.0,48446,1
월볼샷,6.0,16028,1
레그 프레스,5.0,35237,1
제자리 걷기,2.0,15828,0
크런치(보통으로),5.0,24332,1
세라밴드,3.5,29866,1
레그 프레스,5.0,35237,1
프리테니스,7.0,64754,1
하체 근력운동,5.0,95392,1
웨이트운동(격렬하게) - 전신,6.0,70173,1
원 암 덤벨로우,5.0,35849,1
제자리뛰기,5.5,83780,1
축구 프리킥 차기,7.0,74062,1
아쿠아로빅,4.0,87873,1
힙 쓰러스트,6.0,22786,1
풀 스쿼트,6.0,96291,1
복근운동(보통으로),3.8,72798,1
컨벤셔널 데드리프트,8.0,59050,1
사이드 밴드,3.5,42404,1
자전거타기,7.0,90174,1
레그 프레스,5.0,35237,1
윗몸일으키기(가볍게),2.8,31150,0
훌라후프,5.5,56680,1
로우,5.0,17175,1
스텝퍼,5.0,57267,1
라켓볼 시합,10.0,29818,1
당구,2.5,52756,0
테니스 단식경기,7.0,42005,1
에어로빅(고강도),7.3,2392,1
권투펀칭,6.0,63341,1
게이트볼,3.0,78036,0
프리스비 얼티메이트,8.0,93284,1
에어로빅(고강도),7.3,2392,1
W익스텐션,4.0,43633,1
복근운동(격렬하게),8.0,60585,1
윗몸일으키기(보통으로),3.8,61746,1
딥다라인 댄스,3.0,26837,0
운동장 걷기,4.5,96719,1
슬로우버피(일반적인),5.5,90140,1
허리돌리기(야외운동기구),2.5,53619,0
서키트 트레이닝(격렬하게),8.0,12832,1
골프,4.8,91291,1
스크린골프,4.0,24588,1
마운틴 클라이머,7.0,59977,1
허리돌리기(야외운동기구),2.5,53619,0
힙 어브덕션,5.0,35435,1
배드민턴 랠리,4.5,5381,1
마라톤,9.0,44562,1
탱고,5.5,17764,1
수리야 나마스까 요가,3.3,36470,1
수중 걷기,3.5,98071,1
조깅,7.0,54510,1
(윈드)서핑,5.0,44954,1
프리다이빙,7.0,74691,1
와일드 런지,5.5,68450,1
런닝머신(빠르게걷기),6.0,82047,1
슈퍼맨로우,4.0,70580,1
레그 익스텐션,5.0,36787,1
일립티컬,6.0,66449,1
인라인스케이트,5.0,32375,1
로프운동,6.0,56436,1
"캠프 단체훈련(예, 해병대 캠프 등)",5.0,11019,1
버피테스트,83.0,42063,1
짐볼운동,3.8,43053,1
재즈댄스,4.8,42583,1
천국의계단,8.0,27907,1
트래킹,5.0,78584,1
살사댄스,4.5,55862,1
사이드 런지,5.5,98102,1
사이드 크런치,4.0,5029,1
스포츠댄스,5.5,67318,1
댄스스포츠,5.5,63309,1
킥복싱,5.0,30660,1
스텝퍼,5.0,57267,1
스피닝,9.0,79120,1
런지(보통으로),3.8,60127,1
월볼샷,6.0,16028,1
기체조,4.5,60127,1
근력운동,8.0,20709,1
고정식자전거타기(51~89 Watts),4.8,45914,1
로드자전거(중강도),8.0,28046,1
스플릿 스쿼트,5.0,96688,1
런닝머신(빠르게걷기),6.0,82047,1
고정식자전거(격렬하게),10.5,69778,1
런지(가볍게),2.8,43307,0
레그 프레스,5.0,35237,1
뒤로 걷기,3.0,32406,0
승마(빠르게),5.8,79732,1
스키,6.0,57646,1
아쿠아로빅,4.0,87873,1
풀업(턱걸이),5.0,41861,1
앉아서 다리들기,2.5,37828,0
노르딕워킹,6.0,72925,1
플라멩고,4.5,17560,1
킥 백,5.0,10923,1
스텝퍼,5.0,57267,1
펜싱,6.0,5382,1
족구,5.5,78480,1
에어로빅(저강도),5.0,11086,1
펜싱,6.0,5382,1
살사댄스,4.5,55862,1
벤치딥스,3.0,77234,0
커브스 30분 여성 순환운동,3.5,14763,1
수리야 나마스까 요가,3.3,36470,1
팔돌리기(야외운동기구),2.5,18266,0
런지(보통으로),3.8,60127,1
러시안트위스트,4.0,77864,1
승마(빠르게),5.8,79732,1
프론트 풀다운,4.0,86279,1
맨손 줄넘기,7.0,87272,1
승마(천천히),3.8,90049,1
버티기,1.0,61985,0
축구연습,7.0,593,1
레그 익스텐션,5.0,36787,1
로프운동,6.0,56436,1
줄넘기(빠르게),9.0,66209,1
복근운동(가볍게),2.8,25334,0
산악mtB,8.0,49392,1
EMS트레이닝,7.0,1408,1
코어운동,4.5,43685,1
철봉매달리기,3.8,98330,1
플라멩고,4.5,17560,1
비치발리볼,8.0,12511,1
골프,4.8,91291,1
정구 단식경기(일반적인),7.0,57621,1
렛 풀 다운,5.0,9213,1
고정식자전거타기(약하게),5.5,67773,1
암풀다운,4.0,24745,1
계단내려가기,3.0,11276,0
크런치(격렬하게),8.0,44723,1
계단내려가기,3.0,11276,0
리버스 팩 덱 플라이,4.0,26858,1
"캠프 단체훈련(예, 해병대 캠프 등)",5.0,11019,1
(SUP)서핑,6.0,79763,1
실내자전거타기,7.0,11270,1
유연체조,3.5,77358,1
수상스키,6.0,66726,1
난타,3.8,93013,1
볼링,3.0,12548,0
스트레칭(가볍게),2.5,8271,0
벤트 오버 레터럴 레이즈,5.5,44564,1
볼륨댄스,5.5,94726,1
풀업(격렬하게) - 상지(어깨),8.0,31460,1
당구,2.5,52756,0
풋살,8.0,30967,1
계단내려가기,3.0,11276,0
점핑운동(레크레이션적인),3.5,1386,1
고정식자전거타기(약하게),5.5,67773,1
크로스 핏,8.0,36536,1
펜싱,6.0,5382,1
프롭테라피,3.8,71628,1
팔굽혀펴기(보통으로),5.0,1094,1
일립티컬,6.0,66449,1
인클라인 벤치 프레스,5.0,35554,1
렛풀다운,5.0,34334,1
수영(평영),5.3,59501,1
힙 쓰러스트,6.0,22786,1
음파진동기,2.5,18425,0
테니스 복식경기,5.0,63038,1
바벨 스쿼트,6.0,60377,1
오리발 수영,7.0,73043,1
음파진동기,2.5,18425,0
고정식자전거타기(90~100 Watts),6.8,22960,1
정구 복식경기,5.0,79127,1
스트레칭(가볍게),2.5,8271,0
커브스 30분 여성 순환운동,3.5,14763,1
평행봉,5.5,69210,1
악력기 운동,1.3,19701,0
수영(접영),11.0,29120,1
렛풀다운,5.0,34334,1
트랙걷기,4.5,3578,1
산악자전거(보통으로),8.5,84714,1
SNPE,5.0,58609,1
아이스하키,8.0,44195,1
조정(로잉머신),4.8,36325,1
벽 스쿼트,5.0,64644,1
수중 에어로빅,4.0,73675,1
데드 리프트,5.5,55418,1
마라톤,9.0,44562,1
권투펀칭,6.0,63341,1
테스트(중구보건소),13.0,90963,1
백 익스텐션,3.5,17693,1
렛 풀 다운,5.0,9213,1
검도,6.0,65361,1
필라테스,3.0,62815,0
고정식자전거타기(51~89 Watts),4.8,45914,1
로프운동,6.0,56436,1
발레(일반적인),5.0,2547,1
싸이클,7.0,51387,1
할로우 보디홀드,3.0,10358,0
복근운동(가볍게),2.8,25334,0
풀업(격렬하게) - 상지(어깨),8.0,31460,1
노르딕워킹,6.0,72925,1
제자리 걷기,2.0,15828,0
플랭크,3.8,30370,1
캠핑,2.5,6621,0
레그 익스텐션,5.0,36787,1
훌라후프,4.0,28299,1
런닝머신(빠르게걷기),6.0,82047,1
보디빌딩(보통으로),5.0,89841,1
걷기(산책수준),3.0,60881,0
W익스텐션,4.0,43633,1
런닝머신(빠르게걷기),6.0,82047,1
풀 스쿼트,6.0,96291,1
아령들기,5.5,92477,1
승마(천천히),3.8,90049,1
암벽등반,11.0,89491,1
레그 레이즈,5.0,3958,1
낚시,3.0,85404,0
프리테니스,7.0,64754,1
복근운동(격렬하게),8.0,60585,1
아이스하키,8.0,44195,1
국민체조,3.5,57426,1
기체조,4.5,60127,1
스피닝,9.0,79120,1
제자리뛰기,5.5,83780,1
버피테스트,7.0,83962,1
백 스쿼트,6.0,57969,1
태권도,10.0,68843,1
고정식자전거타기(161~200 Watts),11.0,38988,1
근력운동(전신),5.5,90080,1
에어로빅(중강도),6.5,27474,1
크로스 크런치,4.5,99938,1
댄스(가볍게),4.5,11687,1
싸이클,7.0,51387,1
플라멩고,4.5,17560,1
고정식자전거타기(101~160 Watts),8.8,99030,1
턱걸이(가볍게),3.0,28507,0
공중걷기,3.5,83042,1
하이킹,6.0,11427,1
야구피칭,6.0,42065,1
걷기(산책수준),3.0,60881,0
배구연습(일반적인),4.0,83057,1
트라이셉스 익스텐션,5.0,48446,1
축구 프리킥 차기,7.0,74062,1
국민체조,3.5,57426,1
박스점프,5.5,3373,1
런닝머신(빠르게걷기),6.0,82047,1
아이스하키,8.0,44195,1
런닝머신(빠르게걷기),6.0,82047,1
스쿼트,5.5,10383,1
탱고,5.5,17764,1
테니스 단식경기,7.0,42005,1
풀업(턱걸이),5.0,41861,1
아령들기,5.5,92477,1
킥복싱,5.0,30660,1
실내 스케이팅,7.0,10630,1
파워워킹,6.0,35020,1
브릿지,3.5,63708,1
점프 버피테스트,8.5,96766,1
암워킹,6.0,71882,1
타바타 운동,8.0,74893,1
수리야 나마스까 요가,3.3,36470,1
인터벌 런닝,8.0,78277,1
파워워킹,6.0,35020,1
월볼샷,6.0,16028,1
보디빌딩(격렬하게),6.0,76001,1
점핑운동(경쟁적인),4.5,18461,1
에어로빅(중강도),6.5,27474,1
덤벨 프레스,5.0,14330,1
렛 풀 다운,5.0,9213,1
등산,7.0,27580,1
"캠프 단체훈련(예, 해병대 캠프 등)",5.0,11019,1
철봉매달리기,3.8,98330,1
백 스쿼트,6.0,57969,1
파워요가,4.0,56037,1
맨손 줄넘기,7.0,87272,1
산악mtB,8.0,49392,1
시티드 로우,5.0,82281,1
트랙걷기,4.5,3578,1
국선도,4.5,84358,1
인클라인 벤치 프레스,5.0,35554,1
프론트 풀다운,4.0,86279,1
벽 스쿼트,5.0,64644,1
검도,6.0,65361,1
고블릿 스쿼트,5.5,89639,1
고정식자전거타기(30~50 Watts),3.5,5285,1
수영(접영),11.0,29120,1
공중걷기,3.5,83042,1
프리테니스,7.0,64754,1
보디빌딩(보통으로),5.0,89841,1
대청소,3.0,75115,0
번지피지오,5.0,52832,1
런지(보통으로),3.8,60127,1
레그 익스텐션,5.0,36787,1
팔굽혀펴기(격렬하게),8.0,53978,1
필라테스(기구),5.0,97684,1
스플릿 스쿼트,5.0,96688,1
실내 스케이팅,7.0,10630,1
수영(자유영),6.1,93112,1
